customer_id,first_name,last_name,gender,num_prev_purchase,DOB,age,job_title,job_industry,wealth_segment,owns_car,street,state,country,post_code,num_purchase,total_purchase
177,Ondrea,Pablos,Female,25,1989-11-09,33.0,Professor,Financial Services,High Net Worth,N,82520 Mifflin Drive,NSW,Australia,2333,12.0,8506.17
178,Matthieu,Bertelmot,Male,2,1967-04-03,56.0,NA,n/a,Affluent Customer,N,8 Dixon Parkway,NSW,Australia,2783,4.0,3504.09
179,Esteban,Sewill,Male,23,1966-05-11,57.0,Environmental Tech,Manufacturing,High Net Worth,N,4 Dayton Terrace,NSW,Australia,2280,3.0,2305.94
180,Trisha,Neasham,Female,16,1971-09-17,51.0,Web Designer III,Agriculture,Affluent Customer,N,216 Barnett Junction,QLD,Australia,4120,7.0,10091.40
181,Pavla,Braunle,Female,49,1982-11-21,40.0,Senior Editor,Manufacturing,Mass Customer,N,8256 Annamark Court,VIC,Australia,3638,6.0,4806.32
182,Lydon,Dahlman,Male,99,1992-11-20,30.0,Sales Associate,Financial Services,Affluent Customer,N,83012 Dapin Lane,QLD,Australia,4300,7.0,9279.01
183,Dannie,Hissie,Female,7,1997-08-05,25.0,Geologist III,Retail,Affluent Customer,N,8 Haas Park,NSW,Australia,2074,6.0,6489.94
184,Nappie,Paolo,Male,40,1971-12-13,51.0,Marketing Manager,Manufacturing,High Net Worth,N,50 Meadow Ridge Way,NSW,Australia,2880,3.0,2754.40
185,Crosby,Walcot,Male,80,1979-12-13,43.0,NA,Property,Mass Customer,N,3567 Northfield Lane,NSW,Australia,2430,7.0,10166.44
186,Mireielle,Jeppe,Female,46,1974-05-06,49.0,Software Test Engineer I,Financial Services,Mass Customer,N,0059 Brentwood Road,QLD,Australia,4560,6.0,6053.13
187,Pincas,Ather,Male,97,1954-01-28,69.0,Structural Engineer,n/a,Mass Customer,N,0274 Oneill Alley,NSW,Australia,2088,7.0,6898.79
188,Audry,Seine,Female,54,1975-06-22,48.0,Safety Technician II,Property,High Net Worth,N,4179 Carioca Terrace,NSW,Australia,2220,6.0,3074.47
189,Umberto,Torricella,Male,73,1981-07-19,41.0,Safety Technician I,Financial Services,Affluent Customer,N,59265 Sullivan Junction,VIC,Australia,3031,5.0,8967.79
190,Hayley,Girardengo,Female,42,1979-02-04,44.0,Registered Nurse,Health,Affluent Customer,N,7 Warbler Point,NSW,Australia,2250,4.0,3645.70
191,Christopher,Heining,Male,22,1960-04-27,63.0,Help Desk Operator,n/a,Affluent Customer,N,3 Buell Park,NSW,Australia,2261,1.0,1458.17
192,Goldi,Osler,Female,2,1978-11-19,44.0,Junior Executive,Health,Mass Customer,N,0 Bay Center,VIC,Australia,3196,4.0,4768.60
193,Foss,Hardes,Male,13,1964-07-22,58.0,Recruiting Manager,Manufacturing,Mass Customer,N,10878 Waywood Way,QLD,Australia,4352,5.0,7368.36
194,Ursala,Ferrai,Female,4,1974-11-16,48.0,Web Developer III,Financial Services,Affluent Customer,N,362 Mayer Terrace,QLD,Australia,4680,3.0,4313.53
195,Talyah,Rylatt,Female,34,1958-11-14,64.0,Project Manager,Manufacturing,Mass Customer,N,43 Upham Crossing,VIC,Australia,3143,7.0,12479.46
196,Swen,Odhams,Male,90,1966-02-22,57.0,Programmer Analyst II,Manufacturing,High Net Worth,N,0 Superior Drive,NSW,Australia,2747,8.0,5652.75
197,Avis,,Female,32,1977-01-27,46.0,NA,n/a,High Net Worth,N,8890 Golden Leaf Street,NSW,Australia,2063,9.0,6052.68
198,Vanya,Gumb,Female,82,1981-11-29,41.0,Assistant Media Planner,Entertainment,Mass Customer,N,5484 Hagan Crossing,VIC,Australia,3021,9.0,13104.06
199,Verla,Alven,Female,61,1978-02-13,45.0,Junior Executive,Health,Mass Customer,N,7451 Jana Lane,NSW,Australia,2138,4.0,4323.86
200,Hube,Weald,Male,7,1957-02-04,66.0,Physical Therapy Assistant,Property,Affluent Customer,N,7 Havey Point,QLD,Australia,4005,9.0,12645.02
201,Salem,Huie,Male,45,1966-04-20,57.0,Design Engineer,Manufacturing,Mass Customer,N,32 Steensland Plaza,NSW,Australia,2233,8.0,9501.48
202,Audie,Pillinger,Female,38,1963-06-24,60.0,Librarian,Entertainment,Affluent Customer,N,107 Elmside Parkway,QLD,Australia,4811,3.0,2511.82
203,Donovan,Conry,Male,71,1964-01-13,59.0,Senior Quality Engineer,Agriculture,Mass Customer,N,2 Gina Junction,NSW,Australia,2085,5.0,4376.26
204,Thorny,Hackworth,Male,56,1976-10-01,46.0,Editor,Financial Services,Mass Customer,N,4 Londonderry Lane,VIC,Australia,3084,8.0,11906.52
205,Rolfe,Kellard,Male,18,1958-12-01,64.0,Administrative Assistant II,Financial Services,Mass Customer,N,39716 Vera Junction,VIC,Australia,3170,9.0,8998.03
206,Mari,Chevolleau,Female,98,1954-07-19,68.0,Statistician I,n/a,Mass Customer,N,183 Ronald Regan Street,NSW,Australia,2066,4.0,6160.99
207,Adena,Whyman,Female,9,1994-08-10,28.0,NA,n/a,Mass Customer,N,2 Thierer Road,QLD,Australia,4113,3.0,4448.26
208,Rutter,Excell,Male,57,1994-10-31,28.0,Office Assistant III,Property,High Net Worth,N,056 Stone Corner Alley,QLD,Australia,4078,5.0,4378.98
209,Udall,Bellard,Male,9,1957-08-28,65.0,Analog Circuit Design manager,n/a,Affluent Customer,N,528 Mandrake Crossing,NSW,Australia,2222,5.0,6620.66
210,Albrecht,Thomasson,Male,50,1963-11-18,59.0,Assistant Manager,Property,Mass Customer,N,19969 5th Parkway,VIC,Australia,3152,6.0,9775.22
211,Beitris,,Female,6,1974-03-04,49.0,VP Marketing,Manufacturing,Mass Customer,N,78 Rockefeller Park,NSW,Australia,2159,9.0,10073.76
212,Nanice,Ellse,Female,21,2001-11-19,21.0,Desktop Support Technician,IT,Affluent Customer,N,417 Transport Trail,QLD,Australia,4503,2.0,2429.80
213,Lockwood,Exroll,Male,13,1996-05-14,27.0,Actuary,Financial Services,High Net Worth,N,6327 Lunder Crossing,QLD,Australia,4655,11.0,10243.91
214,Jeramie,Cellier,Male,82,1957-11-29,65.0,Food Chemist,Health,Mass Customer,N,811 Tony Road,QLD,Australia,4220,6.0,7397.09
215,Debera,Foxworthy,Female,37,1974-06-24,49.0,Assistant Professor,Retail,High Net Worth,N,0 Northport Court,QLD,Australia,4012,8.0,7539.85
216,Cinderella,Parcall,Female,12,1995-01-12,28.0,Quality Engineer,Financial Services,High Net Worth,N,231 Havey Court,NSW,Australia,2153,5.0,3882.54
217,Jeralee,Quartly,Female,63,1979-12-09,43.0,NA,Manufacturing,High Net Worth,N,603 Kenwood Avenue,NSW,Australia,2070,8.0,8662.89
218,Stefa,Dunnan,Female,37,1993-08-06,29.0,Administrative Officer,Property,High Net Worth,N,09040 Myrtle Parkway,NSW,Australia,2015,5.0,3992.20
219,Markus,Mughal,Male,9,1964-11-25,58.0,Database Administrator III,Health,Mass Customer,N,05241 Shelley Park,NSW,Australia,2776,7.0,6700.32
220,Jeniffer,Apark,Female,79,1954-05-10,69.0,Electrical Engineer,Manufacturing,High Net Worth,N,7 Pankratz Point,VIC,Australia,3011,6.0,5299.74
221,Mara,Bloore,Female,14,1980-03-10,43.0,Tax Accountant,Manufacturing,Mass Customer,N,51 Crescent Oaks Parkway,NSW,Australia,2761,6.0,7208.59
222,Nev,Larive,Male,89,1978-09-03,44.0,Clinical Specialist,Health,Mass Customer,N,49 Emmet Junction,NSW,Australia,2015,2.0,2626.81
223,Ossie,Meaton,Male,13,1983-11-26,39.0,VP Sales,n/a,Affluent Customer,N,78 Surrey Place,NSW,Australia,2502,7.0,10158.95
224,Morgun,Girvan,Male,2,1967-12-03,55.0,Compensation Analyst,Financial Services,Affluent Customer,N,6236 Summerview Terrace,NSW,Australia,2110,6.0,6543.56
225,Brittaney,Pring,Female,84,1977-03-11,46.0,Pharmacist,Health,Affluent Customer,N,682 Sheridan Avenue,NSW,Australia,2566,3.0,2918.41
226,Bondie,Letty,Male,96,1977-11-11,45.0,Database Administrator IV,Manufacturing,Mass Customer,N,04139 Delladonna Place,NSW,Australia,2519,2.0,1639.95
227,Wendall,McKeand,Male,99,1973-08-14,49.0,Accountant I,Entertainment,Mass Customer,N,2 Scott Circle,NSW,Australia,2506,5.0,6110.86
228,Lucia,Pickervance,Female,59,1986-05-25,37.0,Systems Administrator II,Manufacturing,High Net Worth,N,92253 Kensington Drive,NSW,Australia,2209,5.0,4746.04
229,Vaughn,Lambis,Male,30,1966-03-06,57.0,NA,Property,High Net Worth,N,93 Westend Terrace,NSW,Australia,2116,5.0,4012.18
230,Maegan,Scyone,Female,74,1954-06-24,69.0,Internal Auditor,Property,High Net Worth,N,4 5th Point,NSW,Australia,2075,11.0,9785.19
231,Basile,Winsor,Male,48,1995-08-05,27.0,Design Engineer,Financial Services,Mass Customer,N,11667 Blackbird Street,NSW,Australia,2226,4.0,6199.92
232,Zaria,Koeppke,Female,94,1987-11-11,35.0,Professor,Retail,Mass Customer,N,0 Sommers Circle,NSW,Australia,2145,6.0,4634.72
233,Art,Barwell,Male,34,1986-08-08,36.0,Environmental Tech,Property,Mass Customer,N,2 Northridge Street,NSW,Australia,2508,6.0,5552.72
234,Mead,Alpes,Female,71,1969-08-12,53.0,Chief Design Engineer,Retail,High Net Worth,N,816 Spohn Center,NSW,Australia,2036,10.0,10679.52
235,Leona,Phateplace,Female,30,1976-12-26,46.0,Social Worker,Health,Mass Customer,N,98 Service Court,NSW,Australia,2018,11.0,10485.35
236,Tybalt,Gillingwater,Male,79,1954-10-30,68.0,Research Nurse,Health,Affluent Customer,N,6 Morning Park,VIC,Australia,3666,4.0,5255.34
237,Reginald,Dartan,Male,18,1974-03-07,49.0,Account Coordinator,Property,High Net Worth,N,4263 Hanson Place,NSW,Australia,2021,8.0,5979.18
238,Max,Bilborough,Male,54,1984-02-04,39.0,Programmer III,n/a,Mass Customer,N,6159 Katie Street,NSW,Australia,2750,5.0,6412.23
239,Wells,Pressman,Male,62,1992-12-13,30.0,Registered Nurse,Health,Affluent Customer,N,95 Eliot Street,QLD,Australia,4514,9.0,13442.21
240,Gavin,Fawks,Male,49,1989-07-28,33.0,Administrative Assistant III,IT,High Net Worth,N,0 Westend Park,NSW,Australia,2525,6.0,4537.69
241,Quillan,Duigan,Male,94,1987-05-09,36.0,Quality Engineer,Entertainment,Mass Customer,N,39988 Porter Pass,QLD,Australia,4152,4.0,3855.87
242,Taite,Droghan,Male,17,1992-03-20,31.0,Nurse,Property,Affluent Customer,N,0796 Melody Park,NSW,Australia,2200,7.0,8291.61
243,Barbara,Croxley,Female,94,1976-09-02,46.0,Teacher,Manufacturing,High Net Worth,N,2914 Vahlen Lane,NSW,Australia,2250,6.0,6260.79
244,Germayne,Sperry,Male,57,1974-11-25,48.0,NA,Retail,Affluent Customer,N,65 Kinsman Trail,VIC,Australia,3023,4.0,4900.30
245,Noell,Grahlmans,Female,6,2001-09-26,21.0,Associate Professor,Financial Services,Affluent Customer,N,07227 Hoard Terrace,VIC,Australia,3500,5.0,5382.44
246,Binny,Whight,Female,63,1991-02-28,32.0,Technical Writer,Manufacturing,High Net Worth,N,25503 Evergreen Drive,QLD,Australia,4300,9.0,8368.12
247,Kristal,Joysey,Female,62,1983-05-06,40.0,Staff Accountant II,Financial Services,High Net Worth,N,2 2nd Plaza,NSW,Australia,2283,7.0,8598.89
248,Inger,Eskell,Female,76,1978-04-15,45.0,Clinical Specialist,Health,Affluent Customer,N,122 Melrose Drive,NSW,Australia,2102,7.0,9364.68
249,D'arcy,Slay,Male,65,1992-09-13,30.0,Quality Control Specialist,IT,High Net Worth,N,37024 Anniversary Place,NSW,Australia,2204,9.0,4424.19
250,Kristofer,,Male,53,1988-04-15,35.0,Legal Assistant,Health,Mass Customer,N,91141 Huxley Parkway,NSW,Australia,2040,7.0,9866.27
251,Mala,,Female,88,1977-12-24,45.0,VP Sales,Financial Services,Affluent Customer,N,04 Fallview Trail,NSW,Australia,2749,4.0,3425.00
252,Anthea,Ruskin,Female,39,1983-01-24,40.0,Account Coordinator,Property,Mass Customer,N,8029 Gulseth Center,NSW,Australia,2304,5.0,5565.48
253,Amalee,Choak,Female,82,1997-05-11,26.0,Food Chemist,Health,Mass Customer,N,77248 Columbus Drive,NSW,Australia,2340,5.0,3847.26
254,Barbie,Rubi,Female,98,1961-09-22,61.0,Information Systems Manager,Retail,Mass Customer,N,0850 Schmedeman Drive,VIC,Australia,3580,7.0,10279.82
255,Keeley,Kruger,Female,2,1954-01-15,69.0,Desktop Support Technician,IT,Mass Customer,N,131 Northfield Parkway,VIC,Australia,3355,12.0,16063.47
256,Linell,Beadle,Female,16,1975-05-07,48.0,Director of Sales,Health,High Net Worth,N,5130 Manley Court,NSW,Australia,2287,5.0,3414.28
257,Marissa,,Female,70,1966-02-08,57.0,Sales Associate,Manufacturing,Affluent Customer,N,879 Coolidge Point,NSW,Australia,2324,5.0,7616.05
258,Othella,Keher,Female,24,1992-05-03,31.0,Administrative Officer,Manufacturing,High Net Worth,N,6759 Nevada Point,NSW,Australia,2323,5.0,3793.00
259,Venita,Dymick,Female,70,1983-07-22,39.0,Senior Developer,Health,High Net Worth,N,8208 Parkside Point,NSW,Australia,2320,4.0,4159.57
260,Farand,Marriner,Female,47,1979-08-30,43.0,Senior Quality Engineer,Health,High Net Worth,N,15 Straubel Way,QLD,Australia,4680,9.0,6834.40
261,Marve,Pryn,Male,74,1977-10-15,45.0,Structural Engineer,n/a,Mass Customer,N,7 Eastlawn Street,NSW,Australia,2346,9.0,10037.28
262,Cordie,Petrelli,Male,97,1977-12-23,45.0,NA,Health,High Net Worth,N,42067 Duke Terrace,NSW,Australia,2031,5.0,3415.70
263,Tonia,Leigh,Female,89,1985-11-19,37.0,Dental Hygienist,Health,High Net Worth,N,50 Everett Way,NSW,Australia,2064,7.0,6064.76
264,Jedd,Spiby,Male,31,1977-12-07,45.0,Technical Writer,Health,Mass Customer,N,454 Green Ridge Avenue,NSW,Australia,2176,5.0,4481.55
265,Pennie,Stoile,Male,74,1965-10-05,57.0,Sales Representative,Retail,High Net Worth,N,19220 Evergreen Crossing,VIC,Australia,3195,4.0,3930.64
266,Lelia,Garatty,Female,69,1989-07-19,33.0,Account Executive,Retail,Affluent Customer,N,109 Tomscot Avenue,NSW,Australia,2010,4.0,4713.07
267,Edgar,Buckler,U,53,,,,IT,High Net Worth,N,48 Arizona Drive,NSW,Australia,2768,4.0,3504.94
268,Kacie,Kidston,Female,60,1978-10-18,44.0,Chemical Engineer,Manufacturing,Mass Customer,N,92 Lyons Place,NSW,Australia,2752,4.0,5104.56
269,Zacherie,Grindley,Male,55,1954-09-19,68.0,Nurse Practicioner,Property,Mass Customer,N,47 Jana Junction,VIC,Australia,3802,5.0,5729.31
270,Auberta,Roundtree,Female,38,1970-12-10,52.0,Budget/Accounting Analyst III,n/a,Mass Customer,N,90173 Oneill Place,VIC,Australia,3071,7.0,7986.98
271,Doll,Burtwell,Female,51,1991-02-13,32.0,Financial Advisor,Financial Services,Mass Customer,N,6262 Elgar Avenue,QLD,Australia,4735,2.0,2293.02
272,Arlie,Crean,Female,22,1987-06-06,36.0,Product Engineer,Retail,Mass Customer,N,5668 Corscot Circle,NSW,Australia,2065,7.0,8240.58
273,Nevile,Abraham,Male,54,1963-04-22,60.0,Computer Systems Analyst IV,n/a,Mass Customer,N,8 Texas Plaza,VIC,Australia,3081,10.0,12407.56
274,Tessi,Hesse,Female,66,1976-09-15,46.0,Social Worker,Health,Mass Customer,N,32062 Oak Terrace,VIC,Australia,3205,4.0,2597.68
275,Dud,,Male,7,1955-07-27,67.0,VP Sales,Health,High Net Worth,N,07158 Roth Pass,NSW,Australia,2165,7.0,6603.73
276,Goldi,Dwine,Female,47,1990-03-25,33.0,NA,Financial Services,Mass Customer,N,370 Portage Parkway,VIC,Australia,3125,6.0,6677.59
277,Jehanna,Alvarado,Female,69,1956-02-19,67.0,VP Product Management,n/a,High Net Worth,N,19795 Bultman Circle,QLD,Australia,4214,4.0,3197.99
278,Sydney,Georger,Male,22,1997-07-30,25.0,Executive Secretary,n/a,Affluent Customer,N,3 Corscot Crossing,NSW,Australia,2030,1.0,1228.07
279,Tamera,Hinckes,Female,0,1981-09-09,41.0,Web Designer I,Manufacturing,Mass Customer,N,34 Kim Center,NSW,Australia,2036,6.0,4953.43
280,Welch,MacAllaster,Male,15,1995-03-22,28.0,Geologist I,n/a,Affluent Customer,N,8 Starling Pass,NSW,Australia,2767,11.0,12921.68
281,Jeanette,Sizzey,Female,51,1972-12-27,50.0,Cost Accountant,Financial Services,High Net Worth,N,36 Vidon Parkway,NSW,Australia,2798,4.0,3139.72
282,Lauren,Curcher,Male,82,1989-10-27,33.0,VP Quality Control,Agriculture,High Net Worth,N,8 Riverside Place,QLD,Australia,4211,2.0,1679.29
283,Sari,Noye,Female,34,1991-02-04,32.0,Assistant Manager,Retail,Mass Customer,N,28604 Bellgrove Circle,QLD,Australia,4508,6.0,8380.59
284,Seth,Moorman,Male,38,1986-04-11,37.0,Financial Analyst,Financial Services,High Net Worth,N,2 Cottonwood Road,NSW,Australia,2032,5.0,5232.33
285,Julee,Janovsky,Female,3,1977-11-19,45.0,Community Outreach Specialist,Manufacturing,Mass Customer,N,58 Parkside Hill,NSW,Australia,2117,6.0,6725.29
286,Kiley,Canaan,Male,99,1989-08-01,33.0,Accounting Assistant II,Manufacturing,Affluent Customer,N,747 Thackeray Circle,QLD,Australia,4551,4.0,6858.14
287,Hannie,Wodham,Female,41,1985-05-06,38.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,5583 Prairie Rose Trail,NSW,Australia,2765,1.0,2083.94
288,Ebenezer,Seedman,Male,71,1985-09-08,37.0,NA,Manufacturing,High Net Worth,N,071 Cardinal Point,VIC,Australia,3064,4.0,2882.49
289,Modestia,Lithgow,Female,43,1970-04-12,53.0,Clinical Specialist,Health,High Net Worth,N,7169 North Lane,NSW,Australia,2023,10.0,7741.02
290,Giorgio,Kevane,U,42,,,Senior Sales Associate,IT,Mass Customer,N,6923 Tennessee Circle,NSW,Australia,2766,5.0,5912.93
291,Aime,Burston,Female,63,1971-10-22,51.0,Assistant Media Planner,Entertainment,Mass Customer,N,8207 Cascade Court,VIC,Australia,3810,2.0,1505.28
292,Gelya,Gerant,Female,42,1961-11-24,61.0,VP Product Management,n/a,Affluent Customer,N,2 Brentwood Place,QLD,Australia,4151,7.0,9339.91
293,Virgilio,Willcocks,Male,80,1989-12-10,33.0,Administrative Assistant III,Manufacturing,Mass Customer,N,00 5th Lane,NSW,Australia,2830,5.0,5509.66
294,Magnum,Slowan,Male,39,1959-04-01,64.0,Recruiting Manager,n/a,High Net Worth,N,807 Beilfuss Crossing,VIC,Australia,3030,7.0,7462.24
295,Lena,Chape,Female,64,1964-12-26,58.0,Database Administrator II,n/a,Mass Customer,N,76 Graedel Street,QLD,Australia,4812,7.0,7040.73
296,Marshal,Rathbone,Male,34,1972-06-19,51.0,NA,Health,High Net Worth,N,29886 Crownhardt Crossing,NSW,Australia,2141,3.0,3187.13
297,Cecile,MacLise,Female,33,1959-04-27,64.0,Electrical Engineer,Manufacturing,High Net Worth,N,1 Drewry Junction,VIC,Australia,3810,4.0,3792.25
298,Maurise,Lenglet,Male,69,1956-08-15,66.0,Engineer I,Manufacturing,High Net Worth,N,83 Brickson Park Drive,VIC,Australia,3029,11.0,9338.98
299,Corabelle,Hartnell,Female,80,1956-09-15,66.0,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,95 Almo Junction,NSW,Australia,2173,7.0,10686.47
300,Malachi,Hadcroft,Male,88,1956-06-22,67.0,Clinical Specialist,Health,Mass Customer,N,08 Golf View Plaza,VIC,Australia,3199,5.0,7525.38
301,Hildy,Bilbrook,Female,54,1980-10-10,42.0,Developer IV,Manufacturing,High Net Worth,N,6170 Buena Vista Way,NSW,Australia,2320,2.0,1088.10
302,Laurice,Colgrave,Female,32,1977-03-27,46.0,NA,Health,Mass Customer,N,0 Orin Place,QLD,Australia,4506,2.0,2024.93
303,Shane,Smetoun,Female,59,1974-08-15,48.0,Assistant Professor,Agriculture,Mass Customer,N,20924 Banding Crossing,NSW,Australia,2516,3.0,3874.18
304,Paddy,Mumbray,Male,36,1969-03-27,54.0,VP Marketing,Manufacturing,Mass Customer,N,91193 Petterle Road,NSW,Australia,2035,9.0,8251.47
305,Cris,Chellam,Female,1,1974-03-17,49.0,Financial Analyst,Financial Services,Mass Customer,N,01459 Fremont Place,NSW,Australia,2747,7.0,7400.35
306,Ruy,Adanet,Male,19,1973-08-02,49.0,Registered Nurse,Health,High Net Worth,N,58 Spenser Circle,VIC,Australia,3030,2.0,1336.95
307,Ruben,Handlin,Male,55,1984-08-18,38.0,Clinical Specialist,Health,Affluent Customer,N,93 Lawn Park,VIC,Australia,3152,9.0,10854.15
308,Iver,Dobsons,Male,2,1983-03-09,40.0,Database Administrator I,IT,High Net Worth,N,5982 Mosinee Avenue,VIC,Australia,3340,6.0,5862.82
309,Maurizia,Ligerton,Female,53,1974-10-02,48.0,Clinical Specialist,Health,Mass Customer,N,37006 Hoard Circle,VIC,Australia,3182,4.0,5475.93
310,Myranda,Clowser,Female,0,1985-02-13,38.0,Account Coordinator,Financial Services,Mass Customer,N,06 Corry Pass,NSW,Australia,2450,7.0,9065.04
311,Jaimie,Halms,Female,86,1957-08-16,65.0,Internal Auditor,Health,High Net Worth,N,099 Nova Plaza,NSW,Australia,2227,6.0,5226.15
312,Garek,Prattin,Male,44,1958-03-17,65.0,Desktop Support Technician,Financial Services,Affluent Customer,N,252 Mockingbird Plaza,NSW,Australia,2216,6.0,7564.12
313,Theo,McKune,Male,70,1987-12-22,35.0,Operator,Manufacturing,Mass Customer,N,990 Kensington Park,VIC,Australia,3796,6.0,9506.18
314,Catie,Advani,Female,27,1962-08-25,60.0,Marketing Assistant,Retail,High Net Worth,N,706 Anniversary Alley,VIC,Australia,3064,8.0,5784.67
315,Lisa,Odlin,Female,67,1958-04-16,65.0,Chief Design Engineer,Manufacturing,Affluent Customer,N,52 Corben Place,VIC,Australia,3197,9.0,9095.91
316,Genni,Larway,Female,72,1976-06-01,47.0,Environmental Specialist,Manufacturing,Mass Customer,N,4270 Loeprich Lane,VIC,Australia,3064,4.0,3813.84
317,Elicia,Dahler,Female,26,1974-02-10,49.0,Automation Specialist II,Entertainment,Mass Customer,N,2 Clyde Gallagher Drive,NSW,Australia,2232,5.0,7214.20
318,Libbie,Castelin,Female,21,1969-05-19,54.0,Programmer III,Retail,Affluent Customer,N,671 American Ash Way,NSW,Australia,2365,7.0,9276.07
319,Madelle,Matteris,Female,32,1971-10-11,51.0,NA,Retail,Mass Customer,N,93 American Ash Avenue,NSW,Australia,2747,5.0,7051.54
320,Aldous,Cubin,Male,19,1997-02-09,26.0,Registered Nurse,Health,Mass Customer,N,1108 Nevada Junction,QLD,Australia,4701,10.0,12702.09
321,Christean,Finnes,Female,58,1973-09-15,49.0,Marketing Manager,n/a,Mass Customer,N,41 Spaight Road,QLD,Australia,4503,5.0,5971.50
322,De,Denington,Female,19,1977-03-10,46.0,Research Associate,Financial Services,Mass Customer,N,5 Schurz Place,QLD,Australia,4350,12.0,15872.04
323,Celka,Goodrich,Female,54,1973-06-04,50.0,Senior Developer,Health,Mass Customer,N,82 8th Alley,QLD,Australia,4210,6.0,6087.21
324,Franz,Lyptrit,Male,97,1986-08-05,36.0,Computer Systems Analyst I,IT,Mass Customer,N,84 Lawn Way,NSW,Australia,2223,5.0,2711.14
325,Anthia,Ghilardini,Female,98,1971-09-26,51.0,Computer Systems Analyst I,Financial Services,Affluent Customer,N,0 Coolidge Avenue,QLD,Australia,4122,7.0,9002.84
326,Guenna,Spensly,Female,74,1980-02-16,43.0,Help Desk Operator,Financial Services,Mass Customer,N,0 Graceland Plaza,NSW,Australia,2515,3.0,4339.40
327,Cris,Richfield,Female,10,1968-07-24,54.0,Design Engineer,Health,Mass Customer,N,8717 Mandrake Place,QLD,Australia,4214,5.0,6108.21
328,Bernice,Kings,Female,87,1991-04-11,32.0,Senior Developer,Manufacturing,Mass Customer,N,2 Thierer Lane,VIC,Australia,3437,8.0,5739.53
329,Garvy,Berthel,Male,25,1984-11-20,38.0,Account Representative IV,Entertainment,High Net Worth,N,19507 Red Cloud Park,VIC,Australia,3338,6.0,3881.02
