transaction_id,product_id,customer_id,first_name,last_name,gender,num_prev_purchase,DOB,age,job_title,job_industry,wealth_segment,owns_car,street,state,country,post_code,brand,product_line,product_class,product_size,list_price,standard_cost,transaction_date,day_of_week,year,month,day,online_order,order_status
109,39,1335,Sibylla,Marlon,Female,57,1997-08-14,25,,Entertainment,Mass Customer,N,4 Sycamore Pass,VIC,Australia,3977,Giant Bicycles,Standard,medium,large,1812.75,582.48,2017-03-27,Monday,2017,3,27,TRUE,Approved
110,36,1076,Siegfried,Trattles,Male,33,2000-06-06,23,Pharmacist,Health,Affluent Customer,N,44 Ramsey Road,NSW,Australia,2515,Solex,Standard,low,medium,945.04,507.58,2017-11-04,Saturday,2017,11,4,FALSE,Approved
111,0,3320,Anabella,Mealham,Female,16,1994-06-02,29,Nuclear Power Engineer,Manufacturing,High Net Worth,N,88 Michigan Junction,VIC,Australia,3109,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-06-11,Sunday,2017,6,11,TRUE,Approved
112,84,779,Maddy,Larrat,Female,1,1992-02-10,31,Staff Accountant III,Health,High Net Worth,N,2570 Wayridge Park,NSW,Australia,2093,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-10-09,Monday,2017,10,9,FALSE,Approved
113,98,3296,Leontyne,Jackett,Female,78,1974-11-11,48,Quality Engineer,Financial Services,Affluent Customer,N,85 Carioca Drive,NSW,Australia,2154,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-06-07,Wednesday,2017,6,7,TRUE,Approved
114,75,455,Mile,Dionisii,Male,97,1991-11-02,31,Civil Engineer,Manufacturing,Mass Customer,N,6 Mariners Cove Center,NSW,Australia,2233,Giant Bicycles,Touring,medium,large,1873.97,863.95,2017-10-24,Tuesday,2017,10,24,TRUE,Approved
115,76,1779,Krishnah,Firmage,Male,55,1996-11-19,26,Information Systems Manager,Agriculture,Affluent Customer,N,6238 Hanover Crossing,VIC,Australia,3141,WeareA2B,Standard,low,medium,642.31,513.85,2017-05-01,Monday,2017,5,1,FALSE,Approved
116,72,2703,Peria,Amis,Female,37,1980-04-12,43,,Manufacturing,Affluent Customer,N,4826 Crowley Park,NSW,Australia,2779,Norco Bicycles,Standard,medium,medium,360.4,270.3,2017-11-21,Tuesday,2017,11,21,TRUE,Approved
117,42,806,Carter,Kaesmakers,Male,66,1992-07-28,30,Sales Representative,Retail,Mass Customer,N,018 Erie Point,NSW,Australia,2767,OHM Cycles,Road,medium,small,1810.0,1.0,2017-03-24,Friday,2017,3,24,FALSE,Approved
119,64,1591,Fonz,Jankin,Male,4,1976-09-14,46,Operator,Manufacturing,Mass Customer,N,54 Veith Drive,NSW,Australia,2073,Trek Bicycles,Standard,medium,large,1469.44,596.55,2017-02-20,Monday,2017,2,20,FALSE,Approved
120,0,678,Ambur,Symcoxe,Female,57,1995-08-31,27,Accounting Assistant II,IT,High Net Worth,N,96910 Sugar Point,QLD,Australia,4352,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-06-16,Friday,2017,6,16,FALSE,Approved
121,25,50,Whitby,Schapero,Male,38,1980-10-01,42,Account Executive,Manufacturing,Mass Customer,N,957 Veith Junction,NSW,Australia,2047,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-12-04,Monday,2017,12,4,FALSE,Approved
122,24,1038,Fraser,Acome,,57,,,Engineer I,Manufacturing,Mass Customer,N,85 Laurel Trail,VIC,Australia,3809,Solex,Road,medium,large,1777.8,820.78,2017-12-01,Friday,2017,12,1,TRUE,Approved
123,31,1453,Ahmed,,Male,54,1977-07-30,45,Computer Systems Analyst I,Health,High Net Worth,N,58516 Tony Plaza,NSW,Australia,2567,WeareA2B,Standard,medium,medium,752.64,205.36,2017-03-05,Sunday,2017,3,5,TRUE,Approved
124,98,1339,Mariam,Guiel,Female,82,1978-12-09,44,Editor,IT,High Net Worth,N,8766 Onsgard Plaza,VIC,Australia,3805,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-03-21,Tuesday,2017,3,21,FALSE,Approved
125,22,3382,Burk,Walczak,Male,90,1977-12-17,45,Business Systems Development Analyst,,High Net Worth,N,40 Sauthoff Circle,VIC,Australia,3129,WeareA2B,Standard,medium,medium,60.34,45.26,2017-01-03,Tuesday,2017,1,3,TRUE,Approved
126,53,773,Robbie,Handaside,Male,77,1985-02-12,38,,Financial Services,Affluent Customer,N,88 Bay Drive,QLD,Australia,4305,OHM Cycles,Standard,medium,medium,795.34,101.58,2017-04-01,Saturday,2017,4,1,FALSE,Approved
127,84,2503,Devlin,Laneham,Male,80,1967-07-16,55,Budget/Accounting Analyst I,Health,Affluent Customer,N,62 Doe Crossing Junction,NSW,Australia,2760,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-03-16,Thursday,2017,3,16,TRUE,Approved
128,25,1057,Laryssa,Durdle,Female,73,1969-04-06,54,Registered Nurse,Health,Mass Customer,N,7 Main Crossing,NSW,Australia,2065,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-02-26,Sunday,2017,2,26,FALSE,Approved
129,50,1397,Dimitri,Durie,Male,29,1979-01-21,44,Legal Assistant,Manufacturing,Mass Customer,N,79206 Independence Drive,VIC,Australia,3061,WeareA2B,Standard,medium,small,175.89,131.92,2017-06-05,Monday,2017,6,5,FALSE,Approved
130,44,2134,Crosby,Ruoff,Male,16,2000-02-21,23,Nurse,Manufacturing,Affluent Customer,N,654 Kim Parkway,VIC,Australia,3175,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-09-04,Monday,2017,9,4,FALSE,Approved
131,96,2403,Karalee,Tremlett,Female,41,1977-10-25,45,Technical Writer,Financial Services,Affluent Customer,N,544 Northland Place,NSW,Australia,2190,Giant Bicycles,Standard,medium,large,1635.3,993.66,2017-01-18,Wednesday,2017,1,18,TRUE,Approved
132,12,1937,Renaud,Gahagan,Male,69,1974-01-08,49,Quality Engineer,Health,Mass Customer,N,698 Old Gate Lane,NSW,Australia,2619,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-09-28,Thursday,2017,9,28,FALSE,Approved
133,93,1282,Garald,Pidler,Male,99,1980-11-15,42,Programmer Analyst III,Entertainment,Affluent Customer,N,791 Elgar Trail,QLD,Australia,4340,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-09-02,Saturday,2017,9,2,TRUE,Approved
134,78,2183,Jillie,Fyndon,Female,61,1972-02-07,51,Programmer Analyst IV,Manufacturing,Mass Customer,N,8142 Tomscot Drive,QLD,Australia,4132,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-05-09,Tuesday,2017,5,9,FALSE,Approved
135,84,1788,Anna-diana,Kurten,Female,79,1964-08-10,58,Account Representative IV,Financial Services,High Net Worth,N,67 Hooker Place,NSW,Australia,2380,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-10-17,Tuesday,2017,10,17,FALSE,Approved
136,65,1170,Lari,Rotte,Female,62,1964-11-30,58,Assistant Professor,IT,Mass Customer,N,378 Prentice Point,QLD,Australia,4064,WeareA2B,Standard,medium,medium,1807.45,778.69,2017-04-25,Tuesday,2017,4,25,TRUE,Approved
137,0,431,Gale,Done,Male,8,1956-03-26,67,Research Nurse,Health,Affluent Customer,N,6920 Dwight Circle,QLD,Australia,4173,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-09-23,Saturday,2017,9,23,FALSE,Approved
138,29,1940,Gabriellia,Coulter,Female,52,1977-03-02,46,Teacher,Manufacturing,High Net Worth,N,1 Vernon Terrace,QLD,Australia,4226,WeareA2B,Standard,medium,medium,1065.03,230.09,2017-08-02,Wednesday,2017,8,2,FALSE,Approved
139,32,2073,Linea,,Female,87,1974-01-30,49,,Manufacturing,High Net Worth,N,9499 Alpine Drive,VIC,Australia,3175,Giant Bicycles,Standard,medium,medium,642.7,211.37,2017-03-25,Saturday,2017,3,25,FALSE,Cancelled
140,11,462,Melany,Thorrington,Female,32,1960-01-01,63,,Manufacturing,Affluent Customer,N,23 Glacier Hill Avenue,NSW,Australia,2259,Giant Bicycles,Standard,high,medium,1274.93,764.96,2017-01-01,Sunday,2017,1,1,FALSE,Approved
141,10,2728,Imojean,Atyeo,Female,55,1959-03-26,64,Physical Therapy Assistant,IT,High Net Worth,N,512 Forest Run Center,VIC,Australia,3188,Solex,Standard,medium,medium,1945.43,333.18,2017-12-22,Friday,2017,12,22,FALSE,Approved
142,46,2053,Horatius,Dufton,Male,7,1978-05-28,45,,Financial Services,Affluent Customer,N,896 Helena Parkway,QLD,Australia,4551,Solex,Standard,low,medium,1289.85,74.51,2017-12-25,Monday,2017,12,25,FALSE,Approved
143,60,2135,Teador,Laurant,Male,97,1980-09-18,42,Structural Engineer,,Mass Customer,N,0 Moose Court,NSW,Australia,2063,Giant Bicycles,Standard,high,small,1977.36,1.0,2017-01-26,Thursday,2017,1,26,TRUE,Approved
144,92,1217,Dulcinea,Janssen,Female,67,1968-08-19,54,Structural Engineer,Manufacturing,High Net Worth,N,387 Pawling Drive,NSW,Australia,2580,WeareA2B,Standard,medium,small,1415.01,1.0,2017-12-20,Wednesday,2017,12,20,FALSE,Approved
145,7,2992,Crystal,Assur,Female,26,1974-05-31,49,Clinical Specialist,Health,Mass Customer,N,9610 Gateway Trail,VIC,Australia,3429,Trek Bicycles,Road,low,medium,980.37,234.43,2017-06-07,Wednesday,2017,6,7,TRUE,Approved
146,41,3261,Benedicto,Blumire,Male,6,1975-01-30,48,,Property,Mass Customer,N,4591 Del Sol Court,NSW,Australia,2745,Solex,Road,medium,medium,416.98,312.74,2017-04-06,Thursday,2017,4,6,TRUE,Approved
147,67,2748,Dolorita,Dufaur,Female,96,1967-08-29,55,Quality Engineer,Financial Services,Mass Customer,N,4320 Toban Avenue,NSW,Australia,2260,Solex,Standard,medium,large,1071.23,380.74,2017-04-25,Tuesday,2017,4,25,TRUE,Approved
148,14,3262,Maynord,L'Episcopi,Male,65,1959-10-14,63,Product Engineer,Entertainment,Mass Customer,N,2558 Morningstar Center,QLD,Australia,4221,Solex,Standard,high,large,1842.92,1.0,2017-01-13,Friday,2017,1,13,FALSE,Approved
149,89,788,Gregg,Townsend,Male,62,1964-07-01,58,Social Worker,Health,Mass Customer,N,00 Mockingbird Junction,NSW,Australia,2141,WeareA2B,Touring,medium,large,1362.99,57.74,2017-03-21,Tuesday,2017,3,21,FALSE,Approved
150,9,3067,Veronique,Wash,Female,8,1991-01-13,32,Chief Design Engineer,Manufacturing,Mass Customer,N,2178 Washington Hill,VIC,Australia,3806,OHM Cycles,Road,medium,medium,742.54,667.4,2017-11-21,Tuesday,2017,11,21,TRUE,Approved
151,31,701,Ransell,Ruler,Male,18,1956-05-01,67,Food Chemist,Health,Mass Customer,N,537 Packers Street,QLD,Australia,4562,WeareA2B,Standard,medium,medium,752.64,205.36,2017-11-11,Saturday,2017,11,11,FALSE,Approved
152,92,648,Gardiner,Nutley,Male,86,1978-06-04,45,Accountant II,Financial Services,Mass Customer,N,9 Mayfield Road,QLD,Australia,4551,WeareA2B,Standard,medium,small,1415.01,1.0,2017-10-16,Monday,2017,10,16,FALSE,Approved
153,37,3286,Kent,Hatter,Male,23,1961-06-02,62,Assistant Media Planner,Entertainment,Mass Customer,N,1 Fairview Park,VIC,Australia,3977,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-08-19,Saturday,2017,8,19,TRUE,Approved
154,3,3383,Dane,Swansbury,Male,47,1982-04-05,41,Financial Analyst,Financial Services,Affluent Customer,N,48 Rockefeller Court,VIC,Australia,3786,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-04-06,Thursday,2017,4,6,TRUE,Approved
155,56,982,Tibold,Bonwell,Male,14,1960-02-12,63,Geologist III,Health,High Net Worth,N,8276 Hudson Trail,NSW,Australia,2250,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-11-04,Saturday,2017,11,4,TRUE,Approved
156,14,676,Curtis,,Male,51,1968-05-19,55,Senior Editor,,High Net Worth,N,4 Sunfield Circle,NSW,Australia,2194,Solex,Standard,high,large,1842.92,1.0,2017-08-22,Tuesday,2017,8,22,TRUE,Approved
157,6,385,Kendall,Humes,Male,69,1966-12-07,56,Project Manager,Health,High Net Worth,N,58211 Surrey Crossing,NSW,Australia,2170,OHM Cycles,Standard,high,medium,227.88,136.73,2017-09-15,Friday,2017,9,15,TRUE,Approved
158,50,1229,Sebastian,Trass,Male,38,2000-01-08,23,GIS Technical Architect,Manufacturing,Affluent Customer,N,7929 Grasskamp Trail,NSW,Australia,2119,WeareA2B,Standard,medium,small,175.89,131.92,2017-03-01,Wednesday,2017,3,1,TRUE,Approved
159,10,3232,Rose,Milsom,Female,7,1993-10-10,29,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,78258 Hanover Plaza,VIC,Australia,3070,Solex,Standard,medium,medium,1945.43,333.18,2017-08-16,Wednesday,2017,8,16,FALSE,Approved
160,0,3300,Quintus,Gouldthorpe,Male,47,1961-05-22,62,Executive Secretary,Retail,Mass Customer,N,08 Upham Place,NSW,Australia,2176,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-08-27,Sunday,2017,8,27,FALSE,Approved
161,69,2381,Dulsea,Pladen,Female,91,1973-02-12,50,Programmer I,Agriculture,Affluent Customer,N,9 American Ash Plaza,NSW,Australia,2015,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-07-10,Monday,2017,7,10,FALSE,Approved
162,78,371,Pernell,Favelle,Male,7,1954-07-06,68,Systems Administrator III,Financial Services,Mass Customer,N,92808 Mallard Terrace,VIC,Australia,3215,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-12-11,Monday,2017,12,11,FALSE,Approved
163,80,2519,Ryon,Dalliston,Male,76,1979-10-17,43,Senior Developer,Manufacturing,Mass Customer,N,685 International Lane,QLD,Australia,4825,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-05-20,Saturday,2017,5,20,TRUE,Approved
164,17,2264,Tony,Shirley,Female,18,1972-07-17,50,Occupational Therapist,Health,Affluent Customer,N,883 Almo Terrace,VIC,Australia,3977,Solex,Standard,high,medium,1024.66,614.8,2017-07-30,Sunday,2017,7,30,FALSE,Approved
165,3,2637,Marcile,Christley,Female,28,1972-07-30,50,Help Desk Operator,Retail,Mass Customer,N,518 Colorado Trail,NSW,Australia,2100,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-10-25,Wednesday,2017,10,25,TRUE,Approved
166,78,3262,Maynord,L'Episcopi,Male,65,1959-10-14,63,Product Engineer,Entertainment,Mass Customer,N,2558 Morningstar Center,QLD,Australia,4221,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-11-27,Monday,2017,11,27,FALSE,Approved
167,90,3177,Titos,Scanes,Male,93,1978-05-07,45,Database Administrator IV,,Affluent Customer,N,06 Kipling Circle,NSW,Australia,2085,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-04-26,Wednesday,2017,4,26,,Approved
168,87,2267,Andrei,Mulchrone,Female,78,1964-04-28,59,Business Systems Development Analyst,,Affluent Customer,N,93 Shasta Avenue,QLD,Australia,4171,Giant Bicycles,Standard,high,medium,1179.0,707.4,2017-02-02,Thursday,2017,2,2,FALSE,Approved
169,97,456,Randolph,Redihalgh,Male,47,1975-11-30,47,Automation Specialist I,Manufacturing,Affluent Customer,N,572 Gerald Trail,NSW,Australia,2145,Solex,Standard,medium,large,202.62,151.96,2017-05-02,Tuesday,2017,5,2,FALSE,Approved
170,6,404,Sinclair,Sustins,Male,92,1995-12-17,27,Geologist I,Financial Services,Affluent Customer,N,333 Bunting Crossing,NSW,Australia,2536,OHM Cycles,Standard,high,medium,227.88,136.73,2017-10-16,Monday,2017,10,16,,Approved
171,100,3121,Mahmoud,Batterbee,Male,82,1959-05-11,64,Data Coordiator,Manufacturing,Mass Customer,N,969 Sycamore Point,NSW,Australia,2304,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-10-22,Sunday,2017,10,22,FALSE,Approved
172,55,2365,Lauretta,Furmonger,Female,2,1998-10-18,24,Structural Analysis Engineer,Agriculture,Mass Customer,N,743 Stone Corner Parkway,QLD,Australia,4127,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-04-11,Tuesday,2017,4,11,TRUE,Approved
173,100,2528,Cassie,Toffaloni,Male,81,1978-09-23,44,Senior Editor,Financial Services,Affluent Customer,N,3 Myrtle Terrace,QLD,Australia,4161,Norco Bicycles,Road,medium,medium,1036.59,206.35,2017-11-16,Thursday,2017,11,16,FALSE,Approved
174,10,3151,Thorn,Choffin,,20,,,Senior Developer,IT,Affluent Customer,N,32798 Melby Center,QLD,Australia,4055,Solex,Standard,medium,medium,1945.43,333.18,2017-12-17,Sunday,2017,12,17,FALSE,Approved
175,25,3241,Milt,Erett,Male,34,1979-10-29,43,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,7574 Onsgard Drive,QLD,Australia,4011,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-12-23,Saturday,2017,12,23,FALSE,Approved
176,74,1335,Sibylla,Marlon,Female,57,1997-08-14,25,,Entertainment,Mass Customer,N,4 Sycamore Pass,VIC,Australia,3977,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-03-30,Thursday,2017,3,30,TRUE,Approved
177,90,2234,Dylan,Hanvey,Male,48,1986-09-09,36,Electrical Engineer,Manufacturing,Mass Customer,N,501 Reindahl Alley,NSW,Australia,2069,Norco Bicycles,Standard,low,medium,363.01,290.41,2017-04-13,Thursday,2017,4,13,FALSE,Approved
178,56,3226,Andi,Whittet,Female,43,1973-03-29,50,,Entertainment,Affluent Customer,N,97 Sunnyside Junction,VIC,Australia,3977,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-07-25,Tuesday,2017,7,25,TRUE,Approved
179,62,1365,Shurlocke,Pirie,Male,97,1992-04-19,31,Research Associate,Health,Mass Customer,N,970 Sundown Place,VIC,Australia,3222,Solex,Standard,medium,medium,478.16,298.72,2017-01-31,Tuesday,2017,1,31,FALSE,Approved
180,20,3349,Byram,Lamberts,Male,11,1981-01-22,42,Director of Sales,Agriculture,Affluent Customer,N,9 Brown Pass,VIC,Australia,3196,Trek Bicycles,Standard,medium,small,1775.81,1.0,2017-03-18,Saturday,2017,3,18,TRUE,Approved
181,17,1002,Pacorro,Clairmont,Male,65,1978-08-30,44,Business Systems Development Analyst,,Mass Customer,N,656 Bartelt Parkway,VIC,Australia,3127,Solex,Standard,high,medium,1024.66,614.8,2017-02-24,Friday,2017,2,24,FALSE,Approved
182,16,2282,Dominic,Gregoletti,Male,81,1957-02-25,66,Senior Financial Analyst,Financial Services,Affluent Customer,N,953 Del Sol Point,VIC,Australia,3630,Norco Bicycles,Standard,high,small,1661.92,1.0,2017-02-18,Saturday,2017,2,18,FALSE,Approved
183,46,2656,Halli,Littledike,Female,80,1959-05-02,64,Statistician III,,Mass Customer,N,444 Spaight Crossing,VIC,Australia,3070,Solex,Standard,low,medium,1289.85,74.51,2017-01-07,Saturday,2017,1,7,FALSE,Approved
184,71,2409,Carolan,Ortler,Female,23,1989-07-13,33,,Health,Mass Customer,N,4177 Bluejay Street,NSW,Australia,2560,Solex,Standard,high,large,1842.92,1.0,2017-07-05,Wednesday,2017,7,5,TRUE,Approved
185,91,1711,Marie-jeanne,Mattson,Female,81,1993-09-26,29,,Manufacturing,High Net Worth,N,2 Dwight Point,QLD,Australia,4133,WeareA2B,Standard,low,medium,642.31,513.85,2017-11-19,Sunday,2017,11,19,FALSE,Approved
186,17,2582,Harv,Pavey,Male,98,1977-08-10,45,Director of Sales,Health,Mass Customer,N,6551 Atwood Road,QLD,Australia,4216,Solex,Standard,high,medium,1024.66,614.8,2017-11-08,Wednesday,2017,11,8,TRUE,Approved
187,1,1005,Kalila,Birtwistle,Female,94,1967-09-15,55,Design Engineer,IT,High Net Worth,N,67 Holmberg Way,NSW,Australia,2165,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-07-24,Monday,2017,7,24,TRUE,Approved
188,3,1597,Jeffry,Slowly,Male,93,1977-02-01,46,Nurse Practicioner,Retail,Affluent Customer,N,019 Derek Hill,NSW,Australia,2224,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-01-15,Sunday,2017,1,15,TRUE,Approved
189,56,2713,Hadlee,Mackro,Male,55,1954-11-03,68,Statistician II,Retail,Affluent Customer,N,29895 Crest Line Point,NSW,Australia,2049,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-01-12,Thursday,2017,1,12,TRUE,Approved
190,37,1435,Derek,Podmore,Male,96,1968-04-27,55,Software Engineer II,Telecommunications,Affluent Customer,N,8934 Park Meadow Street,NSW,Australia,2756,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-11-27,Monday,2017,11,27,TRUE,Approved
191,34,1477,Leo,Balharry,,42,,,Actuary,Financial Services,Mass Customer,N,472 Blaine Junction,NSW,Australia,2440,Norco Bicycles,Road,high,large,774.53,464.72,2017-06-30,Friday,2017,6,30,TRUE,Approved
192,0,1614,Currie,Gimber,Male,2,1984-08-12,38,,,High Net Worth,N,835 Thackeray Place,NSW,Australia,2261,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-07-15,Saturday,2017,7,15,TRUE,Approved
193,12,1254,Quillan,McDuffie,Male,60,1958-12-18,64,Graphic Designer,Retail,Mass Customer,N,563 Northport Drive,QLD,Australia,4701,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-06-22,Thursday,2017,6,22,TRUE,Approved
194,25,1423,Tiphanie,Klossek,Female,51,1959-06-17,64,Project Manager,Manufacturing,Mass Customer,N,5700 Banding Lane,NSW,Australia,2762,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-05-02,Tuesday,2017,5,2,FALSE,Approved
195,81,276,Goldi,Dwine,Female,47,1990-03-25,33,,Financial Services,Mass Customer,N,370 Portage Parkway,VIC,Australia,3125,Solex,Standard,medium,medium,1151.96,649.49,2017-12-27,Wednesday,2017,12,27,FALSE,Approved
196,19,1315,Ebba,Comport,Female,46,1973-06-24,50,,IT,Mass Customer,N,55326 Fulton Hill,VIC,Australia,3931,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-12-21,Thursday,2017,12,21,TRUE,Approved
197,45,591,Sydney,Endacott,Male,16,1974-10-02,48,Business Systems Development Analyst,Entertainment,Affluent Customer,N,36912 Gina Pass,NSW,Australia,2133,Solex,Standard,medium,medium,441.49,84.99,2017-05-23,Tuesday,2017,5,23,TRUE,Approved
198,74,1017,Jacquenette,Pluthero,Female,88,1979-01-09,44,Assistant Media Planner,Entertainment,High Net Worth,N,42 Lunder Drive,NSW,Australia,2027,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-02-02,Thursday,2017,2,2,FALSE,Approved
199,33,2123,Shirley,Negal,Female,36,1993-03-19,30,Software Engineer II,Manufacturing,Affluent Customer,N,43 Sunbrook Terrace,QLD,Australia,4160,Giant Bicycles,Standard,medium,small,1311.44,1.0,2017-06-08,Thursday,2017,6,8,FALSE,Approved
200,57,2889,Ximenes,Patmore,Male,55,1986-04-01,37,Assistant Professor,,Mass Customer,N,37595 Packers Terrace,VIC,Australia,3064,WeareA2B,Touring,medium,large,1890.39,260.14,2017-04-15,Saturday,2017,4,15,TRUE,Approved
201,0,3208,Jeanne,O'Meara,Female,53,1967-02-06,56,VP Marketing,,High Net Worth,N,43 South Pass,VIC,Australia,3620,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-09-05,Tuesday,2017,9,5,TRUE,Approved
202,23,2406,Randal,Messager,Male,34,1973-06-11,50,Executive Secretary,,Affluent Customer,N,645 Thackeray Street,QLD,Australia,4879,Norco Bicycles,Mountain,low,small,688.63,612.88,2017-02-26,Sunday,2017,2,26,TRUE,Approved
203,67,2041,Mort,Heath,Male,52,1957-10-27,65,VP Accounting,Financial Services,Mass Customer,N,51739 Sundown Hill,NSW,Australia,2009,Solex,Standard,medium,large,1071.23,380.74,2017-07-29,Saturday,2017,7,29,FALSE,Approved
204,81,1598,Guendolen,Betterton,Female,87,1973-12-02,49,Safety Technician III,,Mass Customer,N,4 Florence Street,NSW,Australia,2032,Solex,Standard,medium,medium,1151.96,649.49,2017-07-03,Monday,2017,7,3,TRUE,Approved
